language,page_id,average_world_len,vowel_ratio,average_words_in_sentence,non_ascii_ratio,double_letter_ratio,double_vowel_ratio,a_ratio,b_ratio,c_ratio,d_ratio,e_ratio,f_ratio,g_ratio,h_ratio,i_ratio,j_ratio,k_ratio,l_ratio,m_ratio,n_ratio,o_ratio,p_ratio,q_ratio,r_ratio,s_ratio,t_ratio,u_ratio,v_ratio,w_ratio,x_ratio,y_ratio,z_ratio
en,4869490,5.151960784313726,0.36726926736441484,29.142857142857142,0.0030511060259344014,0.019029495718363463,0.0390104662226451,0.05518553758325404,0.014272121788772598,0.05518553758325404,0.04186489058039962,0.10561370123691723,0.024738344433872503,0.024738344433872503,0.046622264509990484,0.08563273073263558,0.004757373929590866,0.0028544243577545195,0.029495718363463368,0.015223596574690771,0.058991436726926735,0.08753568030447194,0.016175071360608945,0.0009514747859181732,0.07231208372978117,0.08753568030447194,0.11037107516650808,0.022835394862036156,0.010466222645099905,0.015223596574690771,0.0,0.010466222645099905,0.0009514747859181732
en,8441082,5.022222222222222,0.3893805309734513,26.25,0.0010162601626016261,0.019595448798988623,0.04677623261694058,0.09102402022756005,0.018963337547408345,0.05436156763590392,0.03792667509481669,0.10872313527180784,0.022756005056890013,0.018963337547408345,0.04804045512010114,0.07458912768647281,0.0025284450063211127,0.0025284450063211127,0.05941845764854614,0.02402022756005057,0.05309734513274336,0.06510745891276865,0.012010113780025285,0.0037926675094816687,0.07016434892541087,0.07079646017699115,0.09418457648546144,0.039190897597977246,0.005689001264222503,0.010745891276864728,0.0006321112515802782,0.010745891276864728,0.0
en,32668366,4.292418772563177,0.40117746005046256,15.38888888888889,0.0030102347983142685,0.015138772077375946,0.03952901597981497,0.09335576114381834,0.017661900756938603,0.028595458368376788,0.03952901597981497,0.11690496215306981,0.040370058873002525,0.01345668629100084,0.054667788057190914,0.05214465937762826,0.002523128679562658,0.00336417157275021,0.02607232968881413,0.045416316232127836,0.0798990748528175,0.10513036164844407,0.011774600504625737,0.0,0.07401177460050462,0.05803195962994113,0.07737594617325484,0.011774600504625737,0.002523128679562658,0.023549201009251473,0.0,0.021867115222876366,0.0
en,36539669,4.439220183486238,0.4004133298889176,22.358974358974358,0.005555555555555556,0.02428313097390855,0.047274606044949624,0.10384913459054508,0.011624903125807285,0.025058124515629037,0.04546628778093516,0.10849909584086799,0.023508137432188065,0.02040816326530612,0.05683285972616895,0.09274089382588478,0.0,0.006716610694910876,0.03823301472487729,0.025574786876776025,0.07491604236631362,0.054249547920433995,0.016016533195556702,0.0002583311805734952,0.07543270472746061,0.06974941875484371,0.08034099715835702,0.02660811159907001,0.005166623611469905,0.02066649444587962,0.0015499870834409714,0.014466546112115732,0.0020666494445879618
en,20643032,5.103260869565218,0.4068157614483493,20.444444444444443,0.0033250207813798837,0.013844515441959531,0.051118210862619806,0.09904153354632587,0.021299254526091587,0.03194888178913738,0.042598509052183174,0.11714589989350373,0.01703940362087327,0.01810436634717785,0.03727369542066028,0.07667731629392971,0.007454739084132056,0.004259850905218318,0.046858359957401494,0.01810436634717785,0.08626198083067092,0.0724174653887114,0.019169329073482427,0.0010649627263045794,0.04792332268370607,0.07561235356762513,0.08519701810436635,0.022364217252396165,0.01703940362087327,0.013844515441959531,0.002129925452609159,0.019169329073482427,0.0
en,383130,4.892430278884462,0.3965798045602606,25.1,0.0006321112515802782,0.021172638436482084,0.03664495114006515,0.06921824104234528,0.018729641693811076,0.039902280130293157,0.028501628664495113,0.12866449511400652,0.03175895765472313,0.018729641693811076,0.04234527687296417,0.06433224755700326,0.0,0.0016286644951140066,0.0496742671009772,0.014657980456026058,0.06514657980456026,0.07654723127035831,0.015472312703583062,0.0,0.061074918566775244,0.08631921824104234,0.10504885993485343,0.03745928338762215,0.013843648208469055,0.009771986970684038,0.0,0.02035830618892508,0.0008143322475570033
en,3176167,4.680851063829787,0.3881818181818182,19.583333333333332,0.0,0.02727272727272727,0.05545454545454546,0.07909090909090909,0.022727272727272728,0.03727272727272727,0.04909090909090909,0.12,0.017272727272727273,0.012727272727272728,0.060909090909090906,0.07363636363636364,0.0,0.0036363636363636364,0.046363636363636364,0.02090909090909091,0.07727272727272727,0.07,0.02090909090909091,0.004545454545454545,0.06818181818181818,0.07818181818181819,0.07,0.022727272727272728,0.006363636363636364,0.012727272727272728,0.0,0.022727272727272728,0.0027272727272727275
en,2472455,4.486301369863014,0.39923664122137403,20.857142857142858,0.009667673716012085,0.012977099236641221,0.04732824427480916,0.09312977099236641,0.01603053435114504,0.020610687022900764,0.046564885496183206,0.12137404580152672,0.015267175572519083,0.025954198473282442,0.05343511450381679,0.06870229007633588,0.0,0.013740458015267175,0.0549618320610687,0.020610687022900764,0.07404580152671755,0.07099236641221374,0.01450381679389313,0.0007633587786259542,0.05419847328244275,0.07633587786259542,0.0816793893129771,0.026717557251908396,0.006870229007633588,0.01450381679389313,0.0007633587786259542,0.0183206106870229,0.0
en,42821,4.825396825396825,0.41710526315789476,24.23076923076923,0.004685059864653826,0.012828947368421053,0.04506578947368421,0.10559210526315789,0.012828947368421053,0.034210526315789476,0.033223684210526315,0.10164473684210526,0.022697368421052633,0.01611842105263158,0.03684210526315789,0.0861842105263158,0.0013157894736842105,0.005592105263157895,0.05394736842105263,0.02401315789473684,0.07269736842105264,0.07828947368421052,0.02730263157894737,0.003289473684210526,0.05197368421052632,0.06085526315789474,0.0875,0.030921052631578946,0.012828947368421053,0.013157894736842105,0.000986842105263158,0.014473684210526316,0.007236842105263158
en,11591684,4.844036697247707,0.4078282828282828,21.8,0.001971414489896501,0.013888888888888888,0.041035353535353536,0.10353535353535354,0.012626262626262626,0.039141414141414144,0.041666666666666664,0.12373737373737374,0.025883838383838384,0.015782828282828284,0.047979797979797977,0.07828282828282829,0.0025252525252525255,0.006313131313131313,0.03282828282828283,0.016414141414141416,0.09027777777777778,0.06691919191919192,0.012626262626262626,0.0006313131313131314,0.06628787878787878,0.06439393939393939,0.08901515151515152,0.025252525252525252,0.008838383838383838,0.01452020202020202,0.0012626262626262627,0.010101010101010102,0.0031565656565656565
en,19210083,4.917874396135265,0.3968565815324165,23.0,0.01953125,0.007858546168958742,0.07072691552062868,0.07367387033398821,0.014734774066797643,0.03241650294695481,0.01768172888015717,0.07760314341846758,0.018664047151277015,0.029469548133595286,0.05795677799607073,0.09528487229862476,0.005893909626719057,0.0029469548133595285,0.029469548133595286,0.010805500982318271,0.09921414538310412,0.0756385068762279,0.015717092337917484,0.0,0.05206286836935167,0.068762278978389,0.09724950884086445,0.0481335952848723,0.005893909626719057,0.01669941060903733,0.0068762278978389,0.026522593320235755,0.0009823182711198428
en,17367023,4.962616822429907,0.3977401129943503,26.75,0.0024279210925644916,0.03239171374764595,0.04331450094161959,0.09453860640301319,0.019585687382297552,0.022222222222222223,0.04180790960451977,0.12467043314500942,0.023352165725047083,0.01807909604519774,0.053483992467043315,0.07608286252354049,0.0030131826741996233,0.010546139359698682,0.03992467043314501,0.024105461393596987,0.08436911487758945,0.06629001883239172,0.01431261770244821,0.0,0.055743879472693034,0.07495291902071563,0.08173258003766479,0.019962335216572504,0.015065913370998116,0.017325800376647833,0.0018832391713747645,0.016195856873822974,0.0003766478342749529
en,789624,4.614876033057851,0.40114613180515757,24.2,0.0019241341396371632,0.013968481375358166,0.035458452722063036,0.08022922636103152,0.011103151862464184,0.03581661891117478,0.037607449856733526,0.11389684813753581,0.026862464183381087,0.017191977077363897,0.05873925501432665,0.0830945558739255,0.0057306590257879654,0.0071633237822349575,0.03939828080229226,0.0254297994269341,0.08094555873925502,0.07306590257879657,0.022922636103151862,0.0,0.07055873925501432,0.05659025787965616,0.07414040114613181,0.03008595988538682,0.009312320916905445,0.01790830945558739,0.0007163323782234957,0.020773638968481375,0.0007163323782234957
en,3423075,5.45014245014245,0.40825927861996864,23.4,0.0036525974025974025,0.017250392054364874,0.04966021955044433,0.0836382645060115,0.007318348144276007,0.023523261892315735,0.041296393099843176,0.11500261369576581,0.017250392054364874,0.023523261892315735,0.04077365394668061,0.10193413486670151,0.0020909566126502874,0.006272869837950863,0.03606900156821746,0.024046001045478306,0.09513852587558808,0.06743335075797177,0.015682174594877155,0.0020909566126502874,0.07213800313643493,0.06795608991113435,0.08311552535284893,0.02300052273915316,0.015159435441714584,0.014113957135389441,0.0015682174594877157,0.017250392054364874,0.0026136957658128594
en,4948343,4.6892655367231635,0.41445783132530123,19.666666666666668,0.0018399264029438822,0.021686746987951807,0.056626506024096385,0.10120481927710843,0.02289156626506024,0.027710843373493974,0.04216867469879518,0.13253012048192772,0.014457831325301205,0.018072289156626505,0.043373493975903614,0.08072289156626505,0.0,0.007228915662650603,0.03975903614457831,0.03734939759036145,0.0819277108433735,0.06144578313253012,0.018072289156626505,0.0,0.08433734939759036,0.05421686746987952,0.060240963855421686,0.01927710843373494,0.014457831325301205,0.01927710843373494,0.0,0.01927710843373494,0.0
en,8717806,4.691558441558442,0.4027681660899654,17.11111111111111,0.0016778523489932886,0.006920415224913495,0.05121107266435986,0.08442906574394464,0.022837370242214532,0.02698961937716263,0.03806228373702422,0.1397923875432526,0.022145328719723183,0.022837370242214532,0.05951557093425606,0.06782006920415225,0.004152249134948097,0.01245674740484429,0.03183391003460208,0.01660899653979239,0.0671280276816609,0.06643598615916955,0.01314878892733564,0.0,0.06782006920415225,0.07197231833910035,0.08996539792387544,0.02906574394463668,0.01245674740484429,0.01522491349480969,0.0020761245674740486,0.01522491349480969,0.0
en,1431811,4.666666666666667,0.34759358288770054,29.526315789473685,0.10364063417498531,0.014514896867838044,0.032467532467532464,0.10695187165775401,0.02750190985485103,0.01948051948051948,0.040106951871657755,0.08097784568372804,0.019098548510313215,0.020626432391138275,0.04736440030557677,0.06799083269671505,0.003437738731856379,0.009167303284950344,0.034759358288770054,0.02559205500381971,0.059587471352177235,0.053475935828877004,0.013750954927425516,0.003437738731856379,0.061879297173414824,0.045454545454545456,0.06990068754774637,0.026355996944232237,0.008021390374331552,0.01833460656990069,0.0015278838808250573,0.011841100076394193,0.0015278838808250573
en,367637,4.946902654867257,0.39713774597495527,22.6,0.002127659574468085,0.017889087656529516,0.05456171735241502,0.07245080500894455,0.01699463327370304,0.055456171735241505,0.03935599284436494,0.12075134168157424,0.014311270125223614,0.018783542039355994,0.05635062611806798,0.08228980322003578,0.0,0.009838998211091235,0.03130590339892665,0.020572450805008944,0.0885509838998211,0.08318425760286226,0.018783542039355994,0.0,0.050983899821109124,0.06618962432915922,0.08050089445438283,0.01699463327370304,0.008050089445438283,0.013416815742397137,0.008944543828264758,0.02146690518783542,0.004472271914132379
en,35520994,4.973118279569892,0.3891891891891892,20.666666666666668,0.0017035775127768314,0.01945945945945946,0.043243243243243246,0.08864864864864865,0.022702702702702703,0.036756756756756756,0.04108108108108108,0.12756756756756757,0.012972972972972972,0.018378378378378378,0.06594594594594595,0.0627027027027027,0.002162162162162162,0.005405405405405406,0.04540540540540541,0.024864864864864864,0.0627027027027027,0.06378378378378378,0.015135135135135135,0.0,0.07027027027027027,0.0627027027027027,0.08540540540540541,0.03135135135135135,0.005405405405405406,0.032432432432432434,0.0,0.015135135135135135,0.001081081081081081
en,7412901,6.16374269005848,0.38140417457305503,24.428571428571427,0.06031746031746032,0.027514231499051234,0.05787476280834915,0.0825426944971537,0.014231499051233396,0.04459203036053131,0.026565464895635674,0.11005692599620494,0.022770398481973434,0.014231499051233396,0.028462998102466792,0.08538899430740038,0.0018975332068311196,0.004743833017077799,0.04364326375711575,0.019924098671726755,0.06641366223908918,0.07210626185958255,0.023719165085388995,0.0,0.05787476280834915,0.08918406072106262,0.07115749525616698,0.022770398481973434,0.015180265654648957,0.008538899430740038,0.0009487666034155598,0.008538899430740038,0.0
en,1078201,4.578059071729958,0.39078341013824885,23.7,0.0014847809948032665,0.022119815668202765,0.04516129032258064,0.08294930875576037,0.022119815668202765,0.04516129032258064,0.02488479262672811,0.15115207373271888,0.02488479262672811,0.018433179723502304,0.07373271889400922,0.05714285714285714,0.0009216589861751152,0.007373271889400922,0.02119815668202765,0.025806451612903226,0.0792626728110599,0.07096774193548387,0.016589861751152075,0.0,0.0663594470046083,0.06359447004608294,0.09585253456221199,0.023963133640552997,0.010138248847926268,0.009216589861751152,0.003686635944700461,0.004608294930875576,0.0
en,3471928,4.600746268656716,0.38686131386861317,20.615384615384617,0.004452926208651399,0.024330900243309004,0.0364963503649635,0.08596918085969181,0.024330900243309004,0.0332522303325223,0.0575831305758313,0.10948905109489052,0.028386050283860504,0.025141930251419302,0.059205190592051905,0.07623682076236821,0.0,0.0056772100567721,0.028386050283860504,0.014598540145985401,0.07137064071370641,0.06974858069748581,0.021086780210867802,0.0,0.06326034063260341,0.06082725060827251,0.08110300081103,0.024330900243309004,0.012976480129764802,0.0186536901865369,0.0016220600162206002,0.021086780210867802,0.0024330900243309003
en,209348,4.693548387096774,0.3917525773195876,37.2,0.0026833631484794273,0.011454753722794959,0.033218785796105384,0.08132875143184422,0.012600229095074456,0.0286368843069874,0.04009163802978236,0.10080183276059565,0.03436426116838488,0.027491408934707903,0.06414662084765177,0.0882016036655212,0.001145475372279496,0.012600229095074456,0.027491408934707903,0.026345933562428408,0.08018327605956473,0.08132875143184422,0.012600229095074456,0.0,0.08018327605956473,0.046964490263459335,0.08018327605956473,0.024054982817869417,0.012600229095074456,0.018327605956471937,0.0,0.016036655211912942,0.001145475372279496
en,5155874,4.965686274509804,0.384995064165844,20.4,0.0007867820613690008,0.028627838104639685,0.054294175715695954,0.08687068114511352,0.013820335636722606,0.02073050345508391,0.0384995064165844,0.10858835143139191,0.01579466929911155,0.014807502467917079,0.04639684106614018,0.06416584402764067,0.0,0.01085883514313919,0.06614017769002961,0.034550839091806514,0.087857847976308,0.08588351431391905,0.01579466929911155,0.0,0.06515301085883514,0.060217176702862786,0.10266535044422508,0.024679170779861797,0.004935834155972359,0.013820335636722606,0.0029615004935834156,0.014807502467917079,0.0
en,1669741,5.568862275449102,0.3903225806451613,27.833333333333332,0.0,0.017204301075268817,0.05161290322580645,0.08709677419354839,0.015053763440860216,0.04408602150537634,0.03333333333333333,0.110752688172043,0.01935483870967742,0.025806451612903226,0.04946236559139785,0.08494623655913978,0.0,0.0032258064516129032,0.046236559139784944,0.02043010752688172,0.08387096774193549,0.07849462365591398,0.023655913978494623,0.001075268817204301,0.060215053763440864,0.06129032258064516,0.1010752688172043,0.021505376344086023,0.002150537634408602,0.016129032258064516,0.0,0.007526881720430108,0.0032258064516129032
en,5799953,4.839285714285714,0.4108241082410824,18.666666666666668,0.013685239491691105,0.013530135301353014,0.038130381303813035,0.12669126691266913,0.017220172201722016,0.028290282902829027,0.025830258302583026,0.11439114391143912,0.017220172201722016,0.012300123001230012,0.041820418204182044,0.07503075030750307,0.00984009840098401,0.024600246002460024,0.03444034440344403,0.03936039360393604,0.06519065190651907,0.06396063960639606,0.023370233702337023,0.0,0.07011070110701106,0.06273062730627306,0.07995079950799508,0.020910209102091022,0.006150061500615006,0.01845018450184502,0.0,0.00984009840098401,0.0
en,470336,5.595744680851064,0.3973384030418251,17.09090909090909,0.008627450980392156,0.010456273764258554,0.043726235741444866,0.08079847908745247,0.0076045627376425855,0.030418250950570342,0.034220532319391636,0.11977186311787072,0.027566539923954372,0.03897338403041825,0.0370722433460076,0.0741444866920152,0.0009505703422053232,0.0019011406844106464,0.039923954372623575,0.024714828897338403,0.08745247148288973,0.07604562737642585,0.01806083650190114,0.0,0.06368821292775666,0.05798479087452472,0.10741444866920152,0.03612167300380228,0.006653992395437262,0.0076045627376425855,0.0028517110266159697,0.010456273764258554,0.0
en,48618331,6.1475054229934925,0.38920254057868736,115.25,0.03679026651216686,0.016937191249117856,0.04163726182074806,0.1213832039520113,0.024700070571630206,0.03881439661256175,0.051517290049400144,0.07198306280875089,0.017290049400141144,0.011644318983768526,0.019760056457304165,0.07374735356386733,0.006351446718419196,0.0035285815102328866,0.04551870148200424,0.028228652081863093,0.10162314749470713,0.06739590684544813,0.02364149611856034,0.0007057163020465773,0.09774170783345096,0.053987297106563165,0.046224417784050814,0.045871559633027525,0.005998588567395907,0.0028228652081863093,0.004234297812279464,0.008821453775582216,0.007057163020465773
